;;;;;;;;;;;;;;;;;x
greater_norway_title;Greater Norway;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greater_norway_desc;We are a power to be reckoned with. It is time that we claimed the lands that are part of our heritage!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new_life_in_the_new_world_title;A New Life in the New World;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
new_life_in_the_new_world_desc;With the large political freedom that's enjoyed in our country, there's a new proposal in the upper house to boost our numbers: large numbers of Europeans can be brought to our country to work in the fields, their travel being paid by the $COUNTRY_ADJ$ government. Propaganda, incentives, paid travel tickes and treaties can be signed with other governments so to increase the number of immigrants that arrive in our country. Come start a new life in $COUNTRY$!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrate_neuchatel_prussia_title;Integrate Neuchâtel;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrate_neuchatel_prussia_desc;The Neuchâtel Crisis was resolved in our favor, and we may now declare Neuchâtel an integral part of our nation.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrate_neuchatel_title;Declare the Neuchâtel Republic;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrate_neuchatel_desc;The Neuchâtel Crisis was resolved in our favor, and we may now declare the Neuchâtel Republic an integral part of our nation.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_rgs_title;Integrate Rio Grande do Sul;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_rgs_desc;Rio Grande do Sul, claimed by Brazil as part of their nation, is now in a position that facilitates their return to Brazil. We can broke a deal and oversee that the state returns to its former union.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_bahia_title;Integrate Bahia;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_bahia_desc;Bahia, claimed by Brazil as part of their nation, is now in a position that facilitates their return to Brazil. We can broke a deal and oversee that the state returns to its former union.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_pernambuco_title;Integrate Pernambuco;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_pernambuco_desc;Pernambuco, claimed by Brazil as part of their nation, is now in a position that facilitates their return to Brazil. We can broke a deal and oversee that the state returns to its former union.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
heavenly_capital_title;The Heavenly Capital;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
heavenly_capital_desc;Our forces have capture Nanjing, the Ming dynasty's former capital, and we now can decree it the Heavenly Capital - Tianjing.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
abolish_heavenly_capital_title;Nanjing Recaptured;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
abolish_heavenly_capital_desc;Our forces have capture Nanjing, the Ming dynasty's former capital, renamed Tianjing by the Taiping rebels. We need to clear the rebel stain and restore the city's historical name.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
champassak_integration_act_title;Centralizing Champasak;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
champassak_integration_act_desc;Champasak has existed as our vassal for decades, but as our country modernizes, we must also centralize the administration. It's time to bring them in the fold.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_tibet_title;Claim Tibet;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_tibet_desc;Tibet has long been a part of China, but during the period of chaos it broke free. It's time to return the wayard son to its motherland.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_totalitarian_regime_title;The Totalitarian System;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_totalitarian_regime_desc;We must finish once and for all with the neutrality of chess. We must condemn once and for all the formula 'chess for the sake of chess', like the formula 'art for art's sake'. We must organize shockbrigades of chess-players, and begin immediate realization of a Five-Year Plan for chess. Our nation took all the necessary steps and the framework for a new kind of political system, a political system in which the state holds total authority over the society and seeks to control all aspects of public and private life wherever possible. We must make all this official, tie the loose ends, and establish absolute control over society.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ideological_indoctrination_fascist_title;Ideological Indoctrination and Mass Propaganda;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ideological_indoctrination_fascist_desc;$COUNTRY$ recognizes that the foundation of our system depends upon complete dedication of the people to the state through education in the broad fields of engineering, the natural sciences, the life sciences and social sciences, along with basic education. With the fascist takeover, fascist ideology began to permeate the educational system and indoctrination is crucial to the success of the revolution and the perseverance of $COUNTRY$.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ideological_indoctrination_communist_title;Ideological Indoctrination and Mass Propaganda;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ideological_indoctrination_communist_desc;$COUNTRY$ recognizes that the foundation of our system depends upon complete dedication of the people to the state through education in the broad fields of engineering, the natural sciences, the life sciences and social sciences, along with basic education. With the communist takeover, communist ideology began to permeate the educational system and indoctrination is crucial to the success of the revolution and the perseverance of $COUNTRY$.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_cult_of_personality_title;The Cult of Personality;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_cult_of_personality_desc;Thank you, $MONARCHTITLE$. Thank you because I am joyful. Thank you because I am well. No matter how old I become, I shall never forget how we received $MONARCHTITLE$ two days ago. Centuries will pass, and the generations still to come will regard us as the happiest of mortals, as the most fortunate of men, because we lived in the century of centuries, because we were privileged to see $MONARCHTITLE$, our inspired leader... Everything belongs to thee, chief of our great country. And when the woman I love presents me with a child the first word it shall utter will be: $MONARCHTITLE$...;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_fascist_terror_title;The Purge;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_fascist_terror_desc;In this hour I'm responsible for the fate of the $COUNTRY_ADJ$ people, and thereby I became the supreme judge of the $COUNTRY_ADJ$ people. I gave the order to shoot the ringleaders in this treason, and I further gave the order to cauterize down to the raw flesh the ulcers of this poisoning of the wells in our domestic life. Let the nation know that its existence — which depends on its internal order and security — cannot be threatened with impunity by anyone! And let it be known for all time to come that if anyone raises his hand to strike the State, then certain death is his lot.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
embrace_albanians_YUG_title;Embrace Albanians;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
embrace_albanians_YUG_desc;The Albanians are not truly a Slavic culture, and notoriously at odds with the rest of the Slavs. With enough effort, however, it should not be impossible to integrate them more fully into the Yugoslav culture and government. Perhaps this might even mean a future of peace between our peoples.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_bulgaria_title;The End of Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_bulgaria_desc;The Slavic union has been sundered. It is time to bring it to an end.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_greece_title;The End of Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_greece_desc;The Slavic union has been sundered. It is time to bring it to an end.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
form_yugoslavia_title;Form Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
form_yugoslavia_desc;The Slavic peoples of the Balkans must be united under a single banner: ours. It is the only way to keep us free of rule from European powers.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
create_yugoslavia_title;Create Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
create_yugoslavia_desc;If the Slavic peoples of the Balkans are united under a single flag, they will be a far more useful ally then as separate and constantly warring states.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
albania_in_yugoslavia_title;Incorporate Albania into Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
albania_in_yugoslavia_desc;The Albanians must be incorporated into the larger Slavic union.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
bulgaria_in_yugoslavia_title;Incorporate Bulgaria into Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
bulgaria_in_yugoslavia_desc;The Bulgarians must be incorporated into the larger Slavic union.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_serbia_title;The End of Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_serbia_desc;The Slavic union has been sundered. It is time to bring it to an end.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_croatia_title;The End of Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_croatia_desc;The Slavic union has been sundered. It is time to bring it to an end.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_slovenia_title;The End of Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_slovenia_desc;The Slavic union has been sundered. It is time to bring it to an end.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_bosnia_title;The End of Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_bosnia_desc;The Slavic union has been sundered. It is time to bring it to an end.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_albania_title;The End of Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_albania_desc;The Slavic union has been sundered. It is time to bring it to an end.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_montenegro_title;The End of Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_yugoslavia_montenegro_desc;The Slavic union has been sundered. It is time to bring it to an end.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
form_czechoslovakia_title;Form Czechoslovakia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
form_czechoslovakia_desc;Bohemia and Slovakia cannot exist alone amidst the warring powers of Europe. We must unite under a single banner!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_czechoslovakia_bohemia_title;The End of Czechoslovakia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_czechoslovakia_bohemia_desc;The union of Bohemia and Slovakia has been sundered. It is time to bring Czechoslovakia to an end.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_czechoslovakia_slovakia_title;The End of Czechoslovakia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_czechoslovakia_slovakia_desc;The union of Bohemia and Slovakia has been sundered. It is time to bring Czechoslovakia to an end.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_moldavia_wallachia_title;Unite Wallachia & Moldavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_moldavia_wallachia_desc;The Principalities of Moldavia and Wallachia must unite under a single flag, and together achieve our destiny as a united Romania!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
unite_with_romania_title;Unite with Romania;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_with_romania_desc;Now that Romania has been formed, the time has come for us to join the motherland.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
create_romania_title;Create Romania;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
create_romania_desc;A united and free Romania will make a formidable and valuable ally.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
create_cambodian_protectorate_title;Create Cambodian Protectorate;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
create_cambodian_protectorate_desc;Fearing invasion by the Siamese, the Cambodians have requested that we allow them to join the Dai Viet in protection by our nation.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
create_laos_protectorate_title;Create Laotian Protectorate;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
create_laos_protectorate_desc;The Laotians will not be able to stand against their much larger neighbours… not without our help. We should approach them and offer our protection. The civilized thing to do.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
siamese_border_treaty_title;Siamese Border Treaty;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
siamese_border_treaty_desc;Siam includes within its borders a number of conquered peoples: Laotians, Khmer and Vietnamese. A recent incident has brought to light an opportunity for us: demand that Siam release these lands, which we can then incorporate into our Indochina holdings, or face our wrath.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
unequal_treaty_DAI_title;Treaty of Hanoi;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unequal_treaty_DAI_desc;The Vietnamese are in dire straits. They cannot hold out for much longer. Perhaps we should offer them the chance to go to the negotiating table, and end this war between us… on terms very much in our own favor, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
organize_laos_title;Organize Lan Xang;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_laos_desc;We should organize the Laotian colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
form_french_indochina_title;French Indochina;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
form_french_indochina_desc;With the colonial government taking form in Saigon, French administrators have advised elevating the region to a full department-- clearly with eyes on expanding French colonial rule to neighbours in south east Asia.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
unite_indonesia_title;Unite Indonesia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_indonesia_desc;We must unite all of the Malay, Javan, Moluccan and Melanesian people of the East Indies under a common banner. Down with the imperialists!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
sarawak_protectorate_title;Establish Protectorate Over Sarawak;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
sarawak_protectorate_desc;The so-called 'White Rajah' dynasty of Sarawak has held close ties with England since its creation, and now the possibility of peacefully establishing a protectorate over this kingdom in the East Indies has arisen.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
sulu_protectorate_title;Establish Protectorate Over Sulu;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
sulu_protectorate_desc;The Sultanate of Sulu has held close ties with Spain for many years, and now the possibility of peacefully establishing a protectorate over this country in the East Indies has arisen.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
annex_lan_na_title;Annex Lan Na;;;;;;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,
annex_lan_na_desc;The Kingdom of Lan Na must unite with Siam, for the benefit of both our nations in resisting imperialist control.;;;;;;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,
flores_sale_title;Sell Flores to the Dutch;;;;;;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,
flores_sale_desc;The Indonesian islands are almost worthless to us, but might be of value to the Dutch East India Company. We should consider selling them for a tidy profit.;;;;;;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,
north_borneo_company_title;Lease North Borneo;;;;;;;;;;;;x,,,,,,,,,,,,,
north_borneo_company_desc;Rights to trading ports along the northern coast of Borneo have been granted to several companies through treaties-- and have recently fallen to Alfred Dent of London. Through him, we may conduct a new treaty that turns these rights into colonial concessions. Considering that the control of the local sultans over these areas is murky at best, and more than one has sometimes granted rights to the same areas, it truly seems as if we are obtaining clearance for the creation of a British North Borneo Company rather than wresting land from the natives.;;;;;;;;;;;;x,,,,,,,,,,
unite_malaya_title;Unite Malaysia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_malaya_desc;We must unite all of the Malay peoples of the East Indies under a common banner. Down with the imperialists!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
create_malaya_title;Create Malaysia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
create_malaya_desc;A unified and civilized federation of the Malay peoples will provide a stronger ally for our nation.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
appoint_von_bismarck_title;Appoint Otto von Bismarck;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
appoint_von_bismarck_desc;Our nation needs a great statesman as its Chancellor, and we have just the man. Otto von Bismarck is currently the country's First Minister, but appointed as the leader of our nation he could see it transformed on the world stage.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
otto_von_bismarck;Otto von Bismarck;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
otto_von_bismarck_desc;The current Chancellor of our nation, von Bismarck is a remarkable statesman… perhaps one of the finest our nation will ever know.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
reclaim_alsace_lorraine_title;Reclaim Alsace-Lorraine;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reclaim_alsace_lorraine_desc;The neighbouring territory of Alsace-Lorraine is inhabited by German people, and rightfully belongs to Germany. We renounced our rightful claim to it, but perhaps the time has come for us to re-assert our claim and liberate the Germans who live there?;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
purchase_spanish_pacific_title;Purchase the Spanish Pacific;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
purchase_spanish_pacific_desc;With the Spanish having lost their colonial facilities in Manila, their Pacific holdings are difficult to administrate and incredibly expensive for them. Considering that our government's interests lie in obtaining a foothold in the Pacific, we should perhaps approach them with the notion of purchasing these islands for ourselves.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reclaim_poland_GER_title;Reclaim Poland;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reclaim_poland_GER_desc;Our lands in Poland were stripped from us unfairly. Now is the time to reclaim those lands in the name of Germany!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
league_of_three_emperors_title;The League of Three Emperors;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
league_of_three_emperors_desc;After the defeat of Napoleon, a Holy Alliance was once formed between Prussia, Austria and Russia. Perhaps the time has come to resurrect that alliance, a common front between our three monarchies to stand against the wave of revolution and change and Europe?;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
league_of_three_emperors2_title;The League of Three Emperors;;;;;;;;;;;;x,,,,,,,,,,,,,
league_of_three_emperors2_desc;After the defeat of Napoleon, a Holy Alliance was once formed between Prussia, Austria and Russia. Perhaps the time has come to resurrect that alliance, a common front between our three monarchies to stand against the wave of revolution and change and Europe?;;;;;;;;;;;;x,,,,,,,,,,
annex_new_caledonia_title;Annex New Caledonia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
annex_new_caledonia_desc;There is some interest within the French government of creating a penal colony-- somewhere that enemies of the monarchy could be sent, allowing them to be far away from the continent where they can do no harm. Admiral Febvrier Despointes reports that the island of New Caledonia, off the coast of Australia, might do just the trick. Considering the British have used Australia for the same purpose, who could object to us doing similarly?;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
claim_savoy_title;Claim Savoy;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_savoy_desc;While we had hoped to one day regain control over Savoy through diplomatic means, with the formation of Italy that is now impossible. We must lay claim to Savoy, and liberate the French therein through force of arms.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
french_language_schooling_title;French Language Schooling;;;;;;;;;;;;x,,,,,,,,,,,,,
french_language_schooling_desc;A motion has been put forward by the minister Jules Ferry, namely that not only should schooling in France be free -- but that it must be solely in French. Langues d'oc and other forms of patois must be stamped out so that France has cultural unity. That, he says, will give our nation the strength it needs to fully modernize.;;;;;;;;;;;;x,,,,,,,,,,
french_cultural_unity;French Cultural Unity;;;;;;;;;;;;x,,,,,,,,,,,,,
french_cultural_unity_desc;New schooling policies are slowly assimilating patois-speaking Frenchmen.;;;;;;;;;;;;x,,,,,,,,,,,,,
accademia_della_crusca_title;Accademia della Crusca;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
accademia_della_crusca_desc;The Academy of the Crusca, the most prestigious center of study for the Italian language, would gladly appreciate an economic help from your majesty to keep on with the good work on Italian literature's history... and to pay those new paintings for the main hall;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
plombieres_title;Accordo di Plombières;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
plombieres_desc;We should seek French help to kick Austria out of Italy.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
garibaldi_redshirts_title;Expedition of the Thousand;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
garibaldi_redshirts_desc;The revolutionary leader, Giuseppe Garibaldi, has called upon the Italian people to take arms in the name of unification. A volunteer army under Garibaldi's leadership will topple the southern governments and remove the stain of the Bourbon legacy from the peninsula forever.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
war_italian_independence_title;War of Italian Independence;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
war_italian_independence_desc;It falls upon our nation to break the power that Austria has over Italy. Lombardia must be freed, at any cost.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
italian_call_to_union;Italian Call to Union;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
italian_call_to_union_title;Italian Call to Union;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
italian_call_to_union_desc;The time has come to call upon the Italian people to rise up and unite under a common banner. Risorgimento must commence!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
we_are_italian_title;We are Italian!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
we_are_italian_desc;Now that we are free, it is time to reassert our Italian heritage. We must rejoin the motherland!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
unite_with_tuscany_title;Unite with Tuscany;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_with_tuscany_desc;For the good of Italian reunification, the time has come for Lucca to unite with our Tuscan neighbours to the south.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
objects_to_italy;Objects to Italian Unification;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
treaty_of_ouchy_title;Treaty of Ouchy;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
treaty_of_ouchy_desc;Now that we possess Tripoli, we can take the Turks to the negotiating table and force them to hand over the remainder of Libya in exchange for any other provinces of theirs we hold.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
statuto_albertino_title;The Statuto Albertino;Le Statut albertin;Die Statuto Albertino;;El Estatuto Albertino;;;;;;;;;x
statuto_albertino_desc;The Statuto Albertino was the constitution that Charles Albert conceded to the Kingdom of Sardinia-Piedmont, in response to concerning revolutionary activity in the country, on March 4th, 1848. The Statute remained the basis of the kingdom's legal system even after Italian unification and would be used, although in modified forms, all the way up until 1948.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
perfect_fusion_title;Fusione Perfetta;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
perfect_fusion_desc;The Perfect Fusion was the 1847 act of King Charles Albert of Savoy which abolished the differences between the Kingdom of Piedmont and the Kingdom of Sardinia, in the hope to spur commercial development in Sardinia and to create a single, centralized state.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
become_savoy_title;Become Savoy;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_savoy_desc;With the loss of Sardinia, we can no longer claim a name that belongs to a union of Sardinia and Piedmont. We must become the Duchy of Savoy once more.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
become_piedmont_title;Become Sardinia-Piedmont;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_piedmont_desc;Sardinia and Piedmont must be united into a single land once more!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
total_war_in_satsuma_title;Total War in Satsuma;;;;;;;;;;;;x,,,,,,,,,,,,,
total_war_in_satsuma_desc;The rebellion for all that is honourable and traditional in Japan is now upon us. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;x,,,,,,,,,,,,
japanese_sakhalin_title;Japanese Sakhalin;;;;;;;;;;;;;x,,,,,,,,,,,,,
japanese_sakhalin_desc;With Japan now in full control of Sakhalin and the Kurils, the world must recognize that these islands are essentially part of the Japanese archipelago and know them by their Japanese names.;;;;;;;;;;;;;x,,,,,,,,,,,,
russian_sakhalin_title;Russian Sakhalin;;;;;;;;;;;;;x,,,,,,,,,,,,,
russian_sakhalin_desc;With the hated Japanese finally driven out of Sakhalin and Russia in full control of the islands, Russian administration and names can at last be restored.;;;;;;;;;;;;;x,,,,,,,,,,,,
putiatin_mission_title;The Putiatin Mission;;;;;;;;;;;;x,,,,,,,,,,,,,
putiatin_mission_desc;The Japanese islands have only recently begun to communicate with the larger world. Considering the border we share in the Kurils, it might be prudent to send a mission to open up formal diplomatic ties with the Japanese and work out an arrangement to avoid future conflict over the islands.;;;;;;;;;;;;x,,,,,,,,,,,,
iwakura_mission_title;Iwakura Mission;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
iwakura_mission_desc;Now that we are a power to be reckoned with, the western nations cannot ignore us. An idea has surfaced to send a diplomatic mission to the West, to not only attempt a renegotiation of the unequal treaties forced upon our nation in weaker times but also to learn more of their ways and assist in our own modernization.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
meiji_constitution_title;Meiji Constitution;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
meiji_constitution_desc;After an exhaustive study of western democratic methods, Japanese scholars have settled on a method of government where the Emperor will preside over an Imperial Diet, elected by the people and yet preserving both Imperial power as well as our traditions. This, they believe, is the best way for Japan to move forward into the modern era.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
begin_line_of_advantage_title;The Line of Advantage;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
begin_line_of_advantage_desc;The concept of riekisen, or the 'line of advantage', means that we must extend Japanese influence beyond our national borders in order to ensure our security. This means turning all of the Japanese military, and indeed our people, to the notion of foreign conquest and glory.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
refuse_line_of_advantage_title;The Path of Progress;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
refuse_line_of_advantage_desc;Instead of focusing on military might and conquest, Japanese security must be provided by devotion to technological progress and reform. We must match the Western powers, and quickly, or they will surely take advantage and find Japan sorely unprepared.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
annex_korea_title;Annex Korea;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
annex_korea_desc;Preserving the independence of Korea is too costly. If the 'line of advantage' is to be maintained, we must push our borders well beyond their current sphere. Korea must be turned into a protectorate of the Empire, for its own good as well as ours.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
claim_korea_title;Claim Korea;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
