;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC160020;The followers of the so-called 'Heavenly Kingdom' have spread their influence even further. According to officials in $STATENAME$, the Christian rebels have been spotted in $PROVINCENAME$ and sentiment against the Qing Dynasty is on the rise throughout the entire state.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME160025;The Death of Hong Xiuquan;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC160025;Our beloved leader, the glorious and most holy Hong Xiuquan, has passed away -- ascended into Heaven to receive his just rewards from God. Those of us who remain must now look to what will become of the Heavenly Kingdom without his guidance. There are some who say that his son, Hong Tianguifu, should be given the reins of power. Others say that Hong Tianguifu is a buffoon and that a proper republic is the way forward. Still others say the unthinkable -- that Hong Xiuquan's death is a sign that the Heavenly Kingdom has lost favor with God, and that the only way to restore it is restore the Qing Dynasty to the Imperial throne -- without, of course, allowing the Manchu to rule the south like errant lapdogs.;;;;;;;;;;;;x,,,,,,,,,,,,,,,
EVT160025OPTA;Establish a new dynasty under Hong Tianguifu.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160025OPTB;The Qing Dynasty must rule once more.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160025OPTC;Let the army rule Taiping.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160025OPTD;Keep the Theocracy.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME160026;Retreat to Formosa;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC160026;With our holdings on the mainland lost, all we have left is our stronghold on the island of Formosa. The suggestion among what little remains of the $COUNTRY_ADJ$ government is that we abandon $CAPITAL$ and move the capital to Taibei. This does not guarantee our safety by any means, but it may be the only means of survival we possess.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME160501;Missionaries in $PROVINCENAME$;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC160501;Christian missionaries are stirring up trouble in southern China, handing out pamphlets in an effort to gain converts. This would not be so objectionable were the pamphlet not also preaching sedition against the Qing Dynasty. The fact that so many in $PROVINCENAME$ are willing to listen to these fools is worrying.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME160502;Anti-Manchu Sentiment;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC160502;To many people in China, the Qing Dynasty is seen as ineffective and corrupt, ruled by Manchu foreigners. Bitter hatred has been stirring, particularly in the south. This is especially true in $PROVINCENAME$, where there are reports of rioting after a recent confrontation between locals and Manchu officials.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTNAME1605020;The Death of Hong Xiuquan;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1605020;After a period of self-enforced isolation, Hong Xiuquan has died-- some say of poison, others of illness. Regardless of the cause, the nation has been thrown into mourning for their beloved leader. Hong Xiuquan's son, Hong Tianguifu, is ready to step into his father's role as leader, but there are some who fear he will be unsuitable. They are advocating a restoration of the Qing dynasty. Others say that $COUNTRY$ must become a republic, in emulation of western powers. Whether $COUNTRY$ is ready for such a change is difficult to say.;;;;;;;;;;;;x,,,,,,,,,,,,,,,
EVTNAME16050214;Retreat to Taiwan;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC16050214;With our holdings on the mainland lost, all we have left is our stronghold on the island of Taiwan. The suggestion among what little remains of the Kuomintang government is that we abandon $CAPITAL$ and move the capital to Taipei. This does not guarantee our safety by any means, but it may be the only means of survival we possess.  We shall however never relinquish our rightful claim to the mainland.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME16050215;Victory over the Kuomintang;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC16050215;With their armies defeated, their provinces occupied and their government retreating to Taiwan it has become clear that the Kuomintang no longer has the will to fight.  We may now claim dominance over China.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME162503;The Taiping Sect Spreads!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC162503;The followers of the so-called 'Heavenly Kingdom' have infested yet another province. According to officials in $PROVINCENAME$, followers of Hong Xiuquan have been spotted and sentiment against the Qing Dynasty is on the rise.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME164503;The Heavenly Kingdom;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC164503;A troublemaker has arisen in the southern lands. According to reports, this man claims to have received a vision to the effect that he is the younger brother of Jesus Christ and was sent to rid China of the corrupt Manchu Qing Dynasty rulers. He has been winning converts to Christianity, and it seems there are many willing to listen to his words of sedition and join his so-called 'Heavenly Kingdom'.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME164504;Hong Xiuquan;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC164504;The man behind the so-called 'Heavenly Kingdom' has been given a name: Hong Xiuquan. A former farmer who attempted the civil service examinations in Guangzhou and failed, he has now become a charismatic visionary taking advantage of anti-Manchu sentiment in the south. Some say he is crazed and mad, but regardless he is a danger to the Qing Dynasty and his words are finding eager ears.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME164505;Yang Xiuqing;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC164505;Reports have arrived at the palace that a firewood seller has taken to walking the South lands, claiming to speak with the voice of God. Regardless of his seeming madness, the man has proven very effective at spreading the word of the so-called 'Heavenly Kingdom'.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME164599;The Xinhai Revolution;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC164599;The forces of revolution have turned against the $COUNTRY_ADJ$ Emperor. With dissent threatening to spread into chaos, leaders of the Beiyang army have demanded the Emperor abdicate his throne. Cheering crowds in $CAPITAL$ greeted the news, but few are aware of the forces now lining up to take control of the government. Kuomintang revolutionaries have demanded a transformation of $COUNTRY$ into a republic with free elections. Army leaders, however, have threatened to oppose the Kuomintang and demanded the republic be under strict Beiyang control.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTNAME164600;The Tongmenghui;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC164600;Revolutionary societies are springing up all over China, and recently we have received word that several of these societies have banded together as the Tongmenghui or 'Chinese United League'. Their stated goal is the revival of Zhonghua, or the concept that China should be a nation ruled by a republic that represents all of its various peoples. These revolutionaries wish to see $COUNTRY$ freed of foreigner influence, and do not seem satisifed to wait and see what reforms the $COUNTRY_ADJ$ monarchy will provide. What's more worrying is that some of the regional warlords appear to be assisting them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME164601;Revolutionary Uprising in $STATENAME$;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC164601;Revolutionaries seeking to bring down the $COUNTRY_ADJ$ monarchy have been stirring up a revolt in $STATENAME$. The incident appears to have begun in $PROVINCENAME$, after a demonstration by local workers turned violent. Though authorities have already moved in, the damage is done. What remains is to determine how we react to this outrageous provocation.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME164602;Boxers in $STATENAME$;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC164602;Members of the proto-nationalist Yihetuan Movement, also known as the Boxers, have staged an uprising in $PROVINCENAME$. While the uprising was initially put down by $COUNTRY_ADJ$ forces, news of the movement's presence has spread throughout $STATENAME$ and already there are more reports of clashes.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160001OPTA;Crush them!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160001OPTB;Out with the Manchu!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160002OPTA;Victory is ours!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160003OPTA;Unacceptable!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160004OPTA;Hooray!!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160006OPTA;The war must continue!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160006OPTB;We cannot afford the repercussions of a draft.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160007OPTB;We are not ready to wage such a war.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME160008;The Taiping Are Victorious!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESC160008;We have overthrown the hated Manchu and taken control of all China. Now, as the world watches, the true test comes: transforming the nation into the true Heavenly Kingdom.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160012OPTA;Collect the pamphlets and silence these missionaries -- now.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160012OPTB;We shall tolerate this, for now.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160013OPTA;This cannot be tolerated!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160015OPTA;He is of no consequence.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160017OPTA;This is starting to be a problem.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160020OPTA;Hmm, that's worrying.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT160026OPTA;It seems we have little choice.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME99000;The Righteous Harmony Society;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC99000;'Support the Qing! Destroy the Foreign!' \n \n Many Chinese are growing enraged at the continuing encroachment of westerners into the Empire. They walk freely, spread Christianity with impunity, and ignore Imperial laws. A movement called the Righteous Harmony Society -- known to foreigners as 'Boxers' -- has appeared, their mission to drive western influence out of the Qing Empire by any means necessary. Some are worried that attacks upon westerners could bring foreign anger down upon us, but there are those who see this as a good thing. Anger against westerners, even if it means a degree of chaos and disruption in our provinces, means support for the Qing government.;;;;;;;;;;;;x,,,,,,,
EVTNAME99001;Boxers in $STATENAME$;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC99001;An attack upon a foreign merchant in $PROVINCENAME$ has signalled the arrival of the Boxer movement to $STATENAME$. Already the flags of the Righteous Harmony Society have been spotted, their followers recruiting fellow Chinese to support the Qing government in their struggle.;;;;;;;;;;;;x,,,,,,,,,,,,
EVTNAME99005;Attack on Foreigners in $STATENAME$;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC99005;Throughout all of $STATENAME$, the Boxers are attacking western influence. Smugglers, missionaries, opium peddlers… anyone they can apprehend is being slain or forced to flee for their lives. We have a choice: either look the other way, risking anger from the great powers for these 'atrocities', or send in forces to suppress the Boxers and risk the anger of our own people.;;;;;;;;;;;;x,,,,,,,,
EVTNAME99006;Boxer Atrocities in $FROMCOUNTRY$;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC99006;A group of Chinese nationalists known as the 'Boxers', intent on driving all western influence out of $FROMCOUNTRY$, have attacked a group of $COUNTRY_ADJ$ citizens. Several were slain, while others were forced to flee for their lives. Worse, the Qing government has done nothing about it. They are looking the other way while these atrocities are being committed upon our people.;;;;;;;;;;;;x,,,,,,,,,
EVTNAME99010;Boxers Attack Legation Quarter!;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC99010;The Boxers have reached the capital of $COUNTRY$, streaming into $CAPITAL$ to attack foreigners -- and, far more noteworthy, they have laid siege to the Legation Quarter. Hundreds of foreign dignitaries and merchants reside within. If we do not step in to protect them, it will be seen as a declaration of support for the Boxers and an act of war against the great powers. If we do, the Boxers will see it as a betrayal of their cause and perhaps even rise up in rebellion against us. They have forced our hand now, however, and we have no choice but to act.;;;;;;;;;;;;x,,,,,,
EVTNAME99011;Boxers Attack $COUNTRY_ADJ$ Legation;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC99011;The Boxer situation in $FROMCOUNTRY$ has reached a head: the Chinese nationalists have entered Peking, laying siege to the Legation Quarter and putting the lives of dozes of $COUNTRY_ADJ$ merchants and dignitaries at risk. The Qing government has looked the other way, an act that is seen by the $COUNTRY_ADJ$ government as a declaration of war. Many are calling upon us to intervene in order to protect $COUNTRY_ADJ$ citizens from these barbarians.;;;;;;;;;;;;x,,,,,,,,,,,
EVTNAME99015;The Boxer Protocol;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC99015;We are forced to submit to the foreign demands, signing a treaty with the $FROMCOUNTRY_ADJ$ generals and representatives from all the great powers. The Righteous Harmony Society will be forcibly disbanded, its leaders executed or imprisoned, and our government is once again humiliated.;;;;;;;;;;;;x,,,,,,,,,,
EVTDESC99016;$FROMCOUNTRY$ has submitted to the intervening powers, signing a treaty that promises to forcibly dismantle the Boxers and pay reparations for the atrocities committed in their name -- and explicitly supported by the $FROMCOUNTRY_ADJ$ government.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT99000OPTA;We shall remain silent... for now.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT99001OPTA;Should we be alarmed?;;;;;;;;;;;;x,,,,,,,,,,,,
EVT99005OPTA;Look the other way.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT99005OPTB;Suppress them. The westerners must not be harmed.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT99006OPTA;This cannot be tolerated.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT99010OPTA;Declare support for the Boxers.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT99010OPTB;Protect the foreign legations.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT99011OPTA;This calls for intervention.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT99011OPTB;We will do nothing.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT99015OPTA;We have little option.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT99016OPTA;Agree to the protocol.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT99016OPTB;We will continue our war.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT164599OPTA;The Beiyang Army will keep order in China.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT164599OPTB;The Kuomintang will lead the republic.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT164600OPTA;Try to work with these societies.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT164600OPTB;Crush them. This will not be tolerated.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT164601OPTA;Root them out. This cannot be permitted.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT164601OPTB;Make minor reforms to appease the revolutionaries.;;;;;;;;;;;;x,,,,,,,,,,,,
EVTNAME1645091;The Mandate of Heaven;;;;;;;;;;;;x,,,,,,,,,,,,
EVTDESC1645091;By Divine Right, the Emperor is ruler of all under Heaven.;;;;;;;;;;;;x,,,,,,,,,,,,
EVT1645091OPTA;Of course.;;;;;;;;;;;;x,,,,,,,,,,,,
EVTNAME1645092;Loss of the Mandate of Heaven;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTDESC1645092;Clearly, China has lost faith in the Manchu.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1645092OPTA;Oh no!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316175OPTA;The barbarians will learn to bow.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316175OPTB;Avoid angering the barbarians.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316176OPTA;Is this emperor a madman?;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316176OPTB;We cannot afford a war at the moment.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316180OPTA;They shall receive a chilly reception in our court.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316180OPTB;This is not the time to provoke them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME164506;The Huang He Floods!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTDESC164506;The enormous Huang He river has flooded!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME164507;The Huang He bursts it's banks again!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTDESC164507;The enormous Huang He river has flooded again!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT164507OPTA;But we haven't cleared up after last time yet.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME164508;The Huang He bursts it's banks once more!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTDESC164508;The enormous Huang He river has flooded yet again!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT164508OPTA;Not again!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME1316080;Foreigners Peddling Opium!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTDESC1316080;The foreign dogs are selling opium in the southern provinces!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316081OPTA;Demand they be handed over!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316081OPTB;We cannot fight the British.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131709OPTA;This may be just the excuse we need...;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131709OPTB;Leave the Chinese alone;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316082OPTA;Give them what they want.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316082OPTB;Never! We shall not submit!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316084OPTA;An unfortunate choice.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316090OPTA;Make the deal with the $FROMCOUNTRY_ADJ$.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316090OPTB;No. We will keep what we have now.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316091OPTB;Forget it. We will keep what we have.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316092OPTA;Every dog has its day.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316181OPTA;Punish the pirates!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316181OPTB;Relent to the British demands.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT1316182OPTB;We have other things to do.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131711OPTA;We agree to their terms.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131711OPTB;We refuse.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131713OPTA;We are pleased.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131714OPTA;Unfortunate.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131715OPTA;They will serve $COUNTRY$. Or else.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131720OPTA;This is becoming worrisome.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131730OPTA;$COUNTRY$ shall be restored!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131735OPTA;We will side with the Kuomintang.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131735OPTB;We will side with the Beiyang.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131735OPTC;We will remain neutral.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131736OPTA;We will fight for Communist China.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131737OPTA;The Beiyang must fight for the greater glory of China.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131739OPTA;He shall pay for this betrayal!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131740OPTA;Join the forces of Nationalist China.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131740OPTB;Abandon the Kuomintang.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131741OPTA;Together we shall triumph!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131742OPTA;For the good of all China.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131742OPTB;Now is not the time.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131745OPTA;$COUNTRY$ shall submit.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131745OPTB;We accept Beijing's rule but will maintain our independence.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131745OPTC;$COUNTRY$ shall never surrender!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT131746OPTA;Good luck with that.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT16050214OPTA;It seems we have little choice.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT16050215OPTA;Victory is ours!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME16050220;$COUNTRY$ Is Lost;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTDESC16050220;$COUNTRY$ has been overrun. We must face the fact that we have lost the civil war and surrender.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT16050220OPTA;A dark day.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME16050221;$FROMCOUNTRY$ Surrenders;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTDESC16050221;The $FROMCOUNTRY_ADJ$ soldiers have laid down their arms.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT16050221OPTA;Excellent.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME16050222;The Civil War Drags On;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTDESC16050222;We have been engaged in a civil war that seems to go nowhere. Our people demand a rest.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME16050223;Truce With $FROMCOUNTRY$?;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTDESC16050223;The war with $FROMCOUNTRY$ appears to be going nowhere. Should we lay down our arms?;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT16050223OPTA;Indeed.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME1316081;The Kowloon Incident;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1316081;A drunken riot by a large group of British sailors ashore at Kowloon has resulted in the death of a local man. By rights, the sailors should be tried and executed by the Qing magistrate. The British, however, have demanded extraterritoriality -- meaning their citizens would be tried by British judges. This will inevitably lead to their release and the anger of our citizens, but demanding these men executions could lead to war.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTNAME1316082;The Unequal Treaty;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1316082;The war with $FROMCOUNTRY$ is not going well. These damnable foreigners are in our lands and blockading our ports, and to the embarrassment of our government there seems to be little we can do to stop them. $FROMCOUNTRY_ADJ$ diplomats have approached us to negotiate a 'fair' settlement. While we could drag the war on and see if the $FROMCOUNTRY_ADJ$ have the wherewithal to finish their assault, it might be in our best interest to give them a concession port and reparations. Indeed, this might even help us in some ways, though the loss to our prestige would be considerable.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTNAME1316083;$FROMCOUNTRY$ Agrees;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1316083;The $FROMCOUNTRY_ADJ$ rulership has signed our peace treaty, granting us a concession port on their coast as well as reparations. This has improved relations between our countries tremendously, and should go a long way to ensuring $COUNTRY_ADJ$ influence in China remains strong.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME1316084;$FROMCOUNTRY$ has Refused!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1316084;The $FROMCOUNTRY_ADJ$ have refused to submit. The war must go on.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME1316085;The Treaty of Shimonoseki;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1316085;The war with $FROMCOUNTRY$ is not going well. The damnable Japanese are in our lands and blockading our ports, and to the embarrassment of our government there seems to be little we can do to stop them. $FROMCOUNTRY_ADJ$ diplomats have approached us to negotiate a 'fair' settlement -- hand over Formosa and pay reparations. While we could drag the war on and see if the $FROMCOUNTRY_ADJ$ have the wherewithal to finish their assault, it might be in our best interest to give them what they want, though the loss to our prestige would be considerable.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME1316086;$FROMCOUNTRY$ Agrees;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1316086;The $FROMCOUNTRY_ADJ$ rulership has signed our peace treaty, granting us Formosa as well as reparations. This has improved relations between our countries tremendously, and should go a long way to ensuring $COUNTRY_ADJ$ influence in Asia remains strong.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTDESC1316175;We have lost all patience with the barbarians who call themselves our 'masters'. They ignore our laws, our customs, and force themselves upon the generosity of the $COUNTRY_ADJ$ throne at every opportunity. It is time we turned them out, refused them their free reign in our lands and ports, and demonstrated the true might of our Emperor.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTNAME1316176;$COUNTRY_ADJ$ Envoy Ejected;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1316176;Relations have been cool with $FROMCOUNTRY$, laced with bitterness over our nation's superiority. Lately the situation has reached a boiling point, and we have received a report that the $COUNTRY_ADJ$ envoy to the $FROMCOUNTRY_ADJ$ court has been ejected. Indeed, $COUNTRY_ADJ$ nationals throughout $FROMCOUNTRY$ are reporting harassment and outright violence. $COUNTRY_ADJ$ are being refused berth at Chinese harbors. This is a systematic campaign by the $FROMCOUNTRY_ADJ$ emperor to reduce our influence.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME1316180;Empire of the Great Qing;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1316180;China has no need for, nor interest in, foreigners and their gifts no matter how ingenious they may be. It is only due to the emperor's generosity that foreigners are allowed to trade at all, and all such trade must take place at our will. The yi barbarians should tremble as they obey us and show no negligence! Barbarians shall bow down before the Chinese emperor in the manner customary for tributary envoys.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME1316181;The Arrow Incident;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1316181;Qing officials recently boarded the Arrow, a Chinese-owned ship (a lorcha) that was suspected of piracy and smuggling. Twelve Chinese crew members were arrested on suspicion of piracy by the Qing authorities. British officials have demanded the release of the sailors, however, claiming that because the ship had recently been British-registered, it was under their protection. The Imperial court has been enraged by this claim, suggesting that agreeing to British demands would give smugglers free reign throughout China.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTDESC1316182;Qing officials recently boarded the Arrow, a ship that -- according to all reports-- was flying British colors at the time. The Chinese claim this isn't the case, and we've received news that they intend to crack down on the opium trade throughout the Empire. The British government is up in arms, saying that we must exert our influence over the Qing if we are to retain our position in the Far East.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
